idnodo|longitud|latitud
95004|-77.0315272|-12.0591542
68941|-77.1074403|-11.9814381
74660|-76.9330323|-12.2378959
61580|-76.9714323|-11.9649987
68949|-77.104393|-11.9856788
61586|-76.979401|-11.9571121
26650|-77.0023273|-12.0843604
40988|-76.9695473|-12.1607188
40989|-76.9692003|-12.1608629
2737|-77.059716|-12.097065
40980|-76.9590671|-12.0400552
2730|-77.0577279|-12.0899603
40982|-76.9558873|-12.0386747
40983|-76.9539832|-12.0378408
40984|-76.9524195|-12.0372182
40985|-76.9519368|-12.0370261
40986|-76.9512965|-12.0367711
40987|-77.111501|-11.973648
26652|-77.0038022|-12.0860005
45205|-76.9867235|-12.040831
45206|-76.9865053|-12.0412245
45207|-76.9862198|-12.0416922
45200|-76.9993114|-12.0667213
45201|-77.069263|-11.881386
45202|-76.985884|-11.952143
45203|-76.9856864|-11.9518535
98342|-77.0366446|-11.8682331
45208|-76.9852939|-12.0427737
45209|-76.984971|-12.0430368
80979|-77.1087614|-11.9695891
80978|-77.1081742|-11.9701725
80971|-77.1111779|-11.971927
80970|-77.111489|-11.9716304
80973|-77.1096581|-11.9699315
80972|-77.110007|-11.9695861
80975|-77.1093108|-11.9684194
80974|-77.1087717|-11.9689878
80977|-77.1112596|-11.9713442
80976|-77.1074329|-11.9708159
73128|-76.9590416|-12.1945149
57093|-77.0858298|-11.975809
29969|-76.9278807|-12.0391753
29968|-76.9802695|-12.0689051
40368|-76.716627|-11.932793
40369|-76.716276|-11.932517
29963|-76.984756|-12.068645
29962|-76.9857966|-12.0687642
29961|-76.9871129|-12.0688336
29960|-76.9801281|-12.197627
29967|-76.9803808|-12.0688584
29966|-76.981338|-12.068482
29965|-76.98233|-12.06841
40363|-76.9111717|-12.0243857
14246|-77.0923836|-12.0752792
14247|-77.0923317|-12.0751439
14244|-77.0928184|-12.0762879
14245|-77.092472|-12.0755071
14242|-77.0932004|-12.0771067
14243|-77.0930203|-12.0767158
14240|-77.093391|-12.0775346
14241|-77.0933039|-12.0773419
14248|-77.0922811|-12.0750103
14249|-77.0920388|-12.0740996
1199|-76.8264136|-12.0075485
1198|-76.9942123|-11.9570956
1191|-76.9933565|-11.9584161
1190|-76.9934703|-11.9575457
1193|-76.9938688|-11.9570453
5453|-76.9649953|-12.0782468
1195|-76.9942104|-11.9576214
78505|-76.9122489|-12.2228475
1197|-76.9941961|-11.9573759
1196|-76.99423|-11.9573789
78504|-76.9125464|-12.2222839
87615|-77.0188688|-11.8716414
87614|-77.0186001|-11.8733542
87617|-77.0157018|-11.8735616
87616|-77.0195135|-11.872874
87611|-77.0233528|-11.8811333
87610|-77.0173087|-11.876701
87613|-77.0179719|-11.8721879
87612|-77.0253738|-11.8786738
87619|-77.0214727|-11.8802147
87618|-77.0268502|-11.8791538
78509|-76.911891|-12.2219932
78508|-76.9124743|-12.2217481
79676|-77.0739728|-11.8825444
79677|-77.0685158|-11.8873751
81660|-77.1565623|-11.8285538
79673|-77.0734485|-11.8794936
48959|-77.0045003|-12.1421114
48958|-76.9650617|-12.1491505
48953|-76.9297307|-12.2076684
48952|-76.9301363|-12.2069834
48951|-76.9305097|-12.206353
48950|-76.9308637|-12.2057553
48957|-76.964584|-12.148768
48956|-76.9279093|-12.2107022
48955|-76.9289375|-12.2090076
48954|-76.9293592|-12.2082955
7694|-76.9852606|-12.1484753
7695|-76.9834363|-12.1513163
7696|-76.9828797|-12.1507588
7697|-76.9810734|-12.1506973
7690|-76.9831211|-12.1502184
7691|-76.9800836|-12.1505435
7692|-76.9824774|-12.148175
7693|-76.9823949|-12.1477346
7698|-76.9797246|-12.1512762
7699|-76.9792479|-12.1512911
97977|-77.0882621|-12.0378251
98762|-77.0428742|-11.877182
79678|-77.0695292|-11.8874225
79679|-77.0702829|-11.8875352
379|-77.0722402|-11.9784351
378|-77.060084|-11.9767896
98768|-77.0416287|-11.878089
371|-77.0572138|-11.9889355
370|-77.0573695|-11.9882565
373|-77.0595696|-11.976523
372|-77.0593961|-11.9766248
375|-77.0666597|-11.976904
374|-77.0656641|-11.9766689
377|-77.0602415|-11.976736
376|-77.0653701|-11.9780878
19366|-77.0076914|-11.9723999
19367|-77.0096398|-11.9754327
19364|-77.0089545|-11.9752719
19365|-77.0088696|-11.975324
19362|-77.0123911|-11.9731668
19363|-77.0093697|-11.9750206
19360|-77.0219292|-11.9767276
19361|-77.013918|-11.9722384
96521|-77.0735401|-12.0936652
96520|-77.0731581|-12.0926379
96523|-77.009203|-11.9650977
96522|-77.0805847|-12.0825215
96525|-76.9845742|-12.1107257
96524|-77.0105084|-12.0780315
19368|-77.0098879|-11.9758305
19369|-77.0126736|-11.9735996
95246|-76.9526307|-11.8738383
64849|-77.025559|-11.916639
64848|-77.0256838|-11.9161926
21285|-77.0620667|-12.0063156
64843|-77.0298226|-11.9193595
64842|-77.0330306|-11.914019
64841|-77.0330406|-11.9150255
64840|-77.0334513|-11.9140036
64847|-77.0258157|-11.9157257
64846|-77.0269627|-11.9205447
64845|-77.0316667|-11.9151302
64844|-77.030478|-11.918577
16488|-77.0881951|-11.9871783
16489|-77.0880915|-11.9867157
16486|-77.0856867|-11.9904821
16487|-77.0883027|-11.9876587
16484|-77.085531|-11.9891223
16485|-77.0866492|-11.9899052
16482|-77.0863352|-11.9904381
16483|-77.0861882|-11.9901764
16480|-77.085977|-11.9898447
60409|-77.0467539|-11.9930432
92459|-77.1355856|-11.9393549
92458|-77.135206|-11.9392836
69747|-76.9402801|-12.2182815
81616|-77.1549111|-11.8282279
81615|-77.1545144|-11.8283167
69744|-76.9393265|-12.219873
81613|-77.1534049|-11.8285926
81612|-77.1530308|-11.8286832
81611|-77.152652|-11.8287749
81610|-77.1522768|-11.8288664
81619|-77.1564012|-11.8278759
56533|-76.9902003|-12.0746152
11595|-77.0994519|-12.059253
11594|-77.1002721|-12.0583636
11597|-77.0993705|-12.060239
11596|-77.0994075|-12.0597441
11591|-77.1019653|-12.0622202
11590|-77.101697|-12.0617536
11593|-77.1020475|-12.0603659
11592|-77.1007064|-12.0581204
43044|-76.8697555|-12.0873391
43045|-76.8698429|-12.0878444
43046|-76.8702335|-12.090102
43047|-76.9384681|-12.2076811
11599|-77.0993041|-12.0609724
11598|-77.0993455|-12.0605009
43042|-76.9411323|-11.9857819
43043|-76.8696757|-12.0868777
81668|-77.1520818|-11.8296277
56910|-77.077493|-11.9698972
56911|-77.076523|-11.9702998
56912|-77.0793424|-11.9665731
56913|-77.080304|-11.9687181
56914|-77.0804915|-11.9691341
56915|-77.0807055|-11.9696042
56916|-77.0807742|-11.9697393
56917|-77.0810074|-11.9702192
56918|-77.0813679|-11.9709923
56919|-77.0820064|-11.9723822
26749|-77.0678684|-12.0415338
81669|-77.1470581|-11.8288563
9403|-77.0012426|-12.0986668
9402|-77.0013552|-12.0978537
9401|-77.0014357|-12.097324
9400|-77.0015162|-12.0968204
9407|-77.0000088|-12.0978066
9406|-77.0005881|-12.0973974
57069|-77.0859003|-11.9499898
9404|-77.0011299|-12.099548
57067|-77.0606679|-11.9432842
57066|-77.0604422|-11.9433343
57065|-77.0557711|-11.9341415
57064|-77.0837498|-11.9609605
57063|-77.0832432|-11.9609412
57062|-77.0827594|-11.9608743
57061|-77.0883785|-11.9784594
57060|-77.0889535|-11.9785808
17759|-77.0071931|-11.9928706
17758|-77.0069587|-11.9932889
27969|-77.0540351|-11.920224
27968|-77.0393221|-11.9281212
52741|-77.0892145|-12.0153728
52740|-77.0891554|-12.0154668
52743|-77.0068523|-12.0244928
52742|-77.0064546|-12.0244971
52745|-76.9409526|-11.9873841
52744|-77.0078319|-12.0235778
52747|-76.9378464|-11.9844724
52746|-76.9409247|-11.9873694
53294|-77.0013325|-11.9610872
53295|-76.92817|-12.099301
60658|-77.048817|-12.011205
60659|-77.0484604|-12.0110887
53290|-77.0004109|-11.9597462
53291|-77.000579|-11.9600234
53292|-77.0007873|-11.9602709
53293|-77.0011491|-11.9608182
60652|-77.0468827|-12.0112913
60653|-77.0460028|-12.0063867
60650|-77.047704|-12.0105989
60651|-77.0473208|-12.0110044
53298|-76.932116|-12.2228293
53299|-76.9318985|-12.2231938
60654|-77.0490532|-12.0085342
60655|-77.0486852|-12.0083402
80566|-77.1552843|-11.7864897
80567|-77.1552851|-11.7871759
80564|-77.1537037|-11.7916629
80565|-77.1549291|-11.7867981
80562|-77.1536654|-11.7909384
80563|-77.1522683|-11.7893301
80560|-77.1552951|-11.7892425
80561|-77.151944|-11.7896207
80568|-77.1556256|-11.7868232
80569|-77.1540472|-11.7913697
62650|-76.9924463|-11.9382802
62651|-76.9919974|-11.9376167
62652|-76.9915847|-11.9370481
62653|-76.991535|-11.936397
62654|-76.9917941|-11.9362172
62655|-76.9920658|-11.9360478
62656|-76.9927444|-11.9355585
62657|-76.9882269|-11.9436251
62658|-76.9878481|-11.9430524
62659|-76.9898012|-11.94173
48139|-76.9751949|-12.1923788
20468|-77.0512368|-12.0097387
97978|-77.1080361|-12.005649
20461|-77.0515847|-12.0079591
20460|-77.0516211|-12.0077952
20463|-77.0510069|-12.0085972
20462|-77.0515283|-12.008232
20465|-77.0507167|-12.0101044
48134|-76.9340672|-12.0926026
20467|-77.0514622|-12.0086928
20466|-77.0506041|-12.0105966
72598|-77.0080009|-12.1842138
34760|-76.95585|-12.167
78279|-76.9181238|-12.21642
78278|-76.9175498|-12.2159741
91815|-76.9952506|-12.0778633
78275|-76.9183938|-12.2141333
78274|-76.9193577|-12.2141988
78277|-76.9171019|-12.2155526
78276|-76.9166636|-12.2148949
78271|-76.9206071|-12.2137002
78270|-76.918472|-12.2130336
78273|-76.9199089|-12.2129084
78272|-76.9205616|-12.2139217
72590|-76.9769152|-12.2178658
72591|-76.9768591|-12.2174367
63305|-76.9666025|-11.9259983
63304|-76.968173|-11.9323399
63307|-76.947701|-11.9294305
63306|-76.9680648|-11.924931
63301|-76.9538851|-11.9172211
63300|-76.9523031|-11.9183572
63303|-76.9664309|-11.9335701
63302|-76.9527941|-11.9155815
59411|-77.0544166|-11.984358
63309|-76.9511313|-11.9166968
63308|-76.9526111|-11.918848
54747|-76.998263|-12.1981679
54746|-76.9983429|-12.1982467
54745|-76.9746446|-12.1809734
54744|-77.0666961|-11.9433899
54743|-77.038642|-11.90591
54742|-76.9528907|-12.156086
54741|-76.9531879|-12.1564141
54740|-76.703129|-11.938195
37948|-76.968578|-12.059102
37949|-77.0164323|-12.1728994
54749|-76.9040222|-12.2215021
54748|-76.9437403|-12.1801205
34419|-76.9619453|-12.1308756
34418|-76.962518|-12.130723
34415|-77.0140691|-12.0425056
34414|-77.014327|-12.042692
34417|-77.013154|-12.0418211
34416|-77.013565|-12.042128
34411|-76.9373068|-12.1695763
34410|-77.1161298|-12.0411122
34413|-77.015136|-12.04325
34412|-76.9391443|-12.166838
98100|-76.8177101|-12.0097769
67978|-77.0876213|-11.9652339
67979|-77.088031|-11.9650945
77368|-76.915527|-12.2276427
77369|-76.9189996|-12.2299455
67972|-77.0975161|-11.9643612
67973|-77.0957766|-11.963051
67970|-77.0982581|-11.9653269
77365|-76.915636|-12.2307492
77362|-77.0299394|-12.0751129
77363|-77.0316822|-12.0701458
77360|-77.0299785|-12.0750255
67975|-77.0947485|-11.96223
66081|-76.9922199|-12.0541833
66080|-76.9926918|-12.0543067
66083|-76.9957079|-12.0520074
66082|-76.9936885|-12.0492613
66085|-76.9976279|-12.0404014
66084|-76.997353|-12.051972
66087|-77.0135385|-12.0550225
66086|-77.0013632|-12.049198
66089|-77.0073115|-12.058818
66088|-77.0133777|-12.0550833
72624|-76.9660197|-12.1999027
72625|-76.9657061|-12.1980812
72626|-76.9338305|-12.2145395
72627|-76.9342778|-12.2137776
72620|-76.968976|-12.214695
72621|-76.9685126|-12.2124194
72622|-76.9677766|-12.2088054
72623|-76.9667164|-12.2035981
72628|-76.9344915|-12.2134126
72629|-76.9347402|-12.2129877
63975|-77.1020082|-11.9977404
28775|-77.0636985|-11.9555698
18604|-77.0028102|-12.0126857
91850|-77.0137693|-12.1871471
91851|-77.0122717|-12.1863284
32819|-76.9635638|-12.1817459
32818|-76.9633286|-12.180806
91854|-77.0137496|-12.1862915
91855|-77.0138204|-12.187331
55038|-76.9499417|-12.2041118
55039|-76.9496338|-12.2046221
55036|-76.9926467|-12.0378526
55037|-76.9479175|-12.1574505
55034|-76.9924379|-12.0397086
55035|-76.9925399|-12.0383445
55032|-76.926942|-12.1724793
55033|-76.9437875|-12.0583469
55030|-76.9273746|-12.1745971
55031|-76.9271582|-12.1744243
15884|-77.082298|-12.0761257
61138|-76.9828531|-11.9633421
68851|-77.1043281|-11.9731509
51627|-76.9665215|-12.1664535
51626|-76.9678771|-12.1660604
51625|-76.9686706|-12.1660882
51624|-76.9691459|-12.1661326
51623|-76.9727787|-12.1357423
51622|-76.9729287|-12.1357509
51621|-76.9735554|-12.1357518
51620|-77.1529682|-11.788703
51629|-77.1773166|-11.7999736
51628|-77.1770365|-11.7985267
61530|-76.9828185|-11.96145
61531|-76.967486|-11.9644214
61532|-76.9676754|-11.9647504
61533|-76.9678667|-11.9650489
27158|-77.0389066|-11.9047384
27159|-77.0391075|-11.9044379
61536|-76.9673489|-11.9634861
61537|-76.9673045|-11.9647817
27154|-77.0448419|-11.9023257
27155|-77.0387008|-11.9050514
27156|-77.0377979|-11.9044886
27157|-77.0376478|-11.9062418
27150|-77.0472474|-11.8963302
27151|-77.04284|-11.9006729
27152|-77.0431885|-11.9007272
27153|-77.0443271|-11.9018266
36228|-77.030898|-12.16984
36229|-77.0251907|-12.1731526
36220|-76.7034193|-11.9371064
36221|-76.7038605|-11.9370559
36222|-76.7042004|-11.9370011
36223|-76.9882716|-12.0349449
36224|-76.8020542|-12.1017085
36225|-76.9922716|-12.1175197
36226|-76.9910041|-12.1187916
36227|-77.0314168|-12.1695258
98189|-77.0648873|-12.0455997
98188|-76.9178231|-12.2430615
39904|-76.9983052|-12.1714967
39905|-77.1177975|-12.0636372
39906|-77.1171563|-12.0648268
39907|-76.8896932|-12.015665
39900|-76.9423207|-12.2068434
39901|-76.95124|-12.185467
39902|-76.951721|-12.185896
39903|-76.9984734|-12.1706624
39908|-76.8926398|-12.0142626
39909|-76.679768|-11.921164
29792|-76.921288|-12.0265896
36488|-76.9490777|-12.135116
36489|-76.9493549|-12.1348398
36484|-76.910054|-12.2166961
36485|-76.9112573|-12.2167254
36486|-76.911514|-12.216719
36487|-76.9132347|-12.2167953
36480|-76.9069648|-12.2166434
36481|-76.9079791|-12.216652
36482|-76.9089481|-12.216666
36483|-76.909844|-12.216693
84074|-77.1459402|-11.8543558
84075|-77.1289718|-11.8725691
84076|-77.1283202|-11.8724572
37578|-76.9086516|-12.2206311
84070|-77.1342379|-11.8822157
84071|-77.1342766|-11.8818095
84072|-77.1422233|-11.8544315
84073|-77.1421881|-11.8549126
37573|-76.7118913|-11.9419404
37572|-76.7120464|-11.9413293
37571|-77.1117725|-11.9069045
37570|-77.1118346|-11.906885
37577|-76.9095227|-12.2205797
84079|-77.1458992|-11.8549783
37575|-76.778315|-12.445288
37574|-76.776247|-12.445382
67300|-77.0744518|-11.9182069
2165|-77.0412912|-12.0976092
2164|-77.0427711|-12.0936635
67306|-77.0738991|-11.9141264
2167|-77.0419231|-12.0935444
2166|-77.0405444|-12.0963923
4956|-77.155139|-12.0655918
2160|-77.043735|-12.094781
37996|-76.9784906|-12.1844754
2163|-77.0426397|-12.0946303
47934|-76.9515431|-12.2067708
4955|-77.1551884|-12.0654913
37990|-77.026895|-12.17525
37993|-77.023934|-12.175734
37992|-77.0265279|-12.1743071
47935|-76.7699269|-12.0826425
14034|-76.999285|-12.0699659
34888|-76.9741415|-12.1642883
34889|-76.934457|-12.1718533
92673|-77.1266185|-11.9584536
34882|-77.0770983|-12.0934682
34883|-76.702492|-11.937254
34880|-77.1206487|-11.9968352
34881|-77.1186108|-11.9949841
34886|-76.9739235|-12.165079
34887|-76.974121|-12.1643589
34884|-76.702426|-11.935987
34885|-76.9738046|-12.1655068
18167|-76.9993743|-12.0233014
18166|-77.0012084|-12.0239536
18165|-76.9979424|-12.0221213
18164|-76.9976464|-12.023025
18163|-76.9997766|-12.0223063
18162|-76.9974457|-12.0236818
18161|-76.9964691|-12.0235416
18160|-76.9960258|-12.023507
89709|-77.052168|-12.0616882
89708|-76.974898|-12.0590677
18169|-76.9988566|-12.0233198
18168|-76.9991897|-12.0240818
5519|-77.0178868|-12.1337976
5518|-77.0000433|-12.1117969
38286|-76.7791449|-11.9741006
38287|-77.0063089|-12.1209885
38280|-76.9652997|-12.0396636
38281|-76.9648415|-12.0394709
38282|-77.000549|-12.193225
38283|-76.7799744|-11.9733119
5511|-76.9984273|-12.1183231
5510|-76.9983258|-12.118782
5513|-76.9989815|-12.1160106
5512|-76.9987369|-12.11696
38288|-77.0739864|-12.0551812
38289|-77.0743939|-12.0550246
5517|-76.9999612|-12.1122086
5516|-76.9996672|-12.1135116
537|-77.0717222|-11.9913922
536|-77.0717535|-11.9912739
535|-77.0717758|-11.9910981
534|-77.1012509|-12.0194365
533|-77.1011528|-12.0196318
532|-77.0563687|-11.9347634
531|-77.0559678|-11.9340428
3035|-77.0439876|-12.0700268
539|-77.0747125|-11.9946243
538|-77.0719004|-11.9937222
47307|-76.9692536|-12.179602
47306|-77.0390849|-11.9769532
47305|-77.0394696|-11.9770939
47304|-76.9573486|-12.1505271
47303|-76.9567882|-12.1506923
47302|-77.0266036|-12.0595102
47301|-77.0282886|-12.0597333
47300|-77.0296749|-12.0599168
47309|-76.8740873|-12.0984548
47308|-76.874144|-12.0989265
87754|-77.0041373|-11.8801804
87755|-77.0042933|-11.8809972
87756|-77.00454|-11.8812047
87757|-77.0051956|-11.8816819
87750|-76.9952294|-11.8793558
87751|-76.9948896|-11.8794403
87752|-76.9945665|-11.8795221
87753|-76.9942294|-11.8795412
87758|-77.0123615|-11.8794784
87759|-77.014197|-11.8777403
15029|-77.0915677|-12.0849098
6519|-77.0138768|-12.1303991
76179|-76.8209404|-12.019661
15021|-77.0753061|-12.0852688
15020|-77.073846|-12.08233
6512|-77.0125062|-12.1316436
6513|-77.0119013|-12.1312573
6514|-77.0111933|-12.1311441
47932|-76.936996|-12.141574
15027|-77.0947333|-12.0863777
15026|-77.0947599|-12.0848969
30344|-76.9065928|-12.2320829
98797|-77.0707473|-11.8494989
98791|-77.0729696|-11.8394681
76170|-76.8225263|-12.0203098
39648|-77.002717|-12.058445
76171|-76.8224255|-12.0206085
91193|-76.9860849|-11.9806823
39157|-77.0994756|-11.8980182
35416|-77.0168271|-12.1556167
39155|-76.9987253|-12.0634881
39154|-76.9260461|-12.0368672
39153|-76.9264909|-12.0366091
39152|-76.9900233|-12.1973527
39151|-76.9915539|-12.1988209
35417|-76.9361974|-12.2241489
91195|-77.0161116|-11.9771198
92679|-77.1247052|-11.9691071
39159|-77.0244237|-12.1714808
39158|-77.0995862|-11.8981609
31360|-76.8893161|-12.0888509
31361|-76.8893598|-12.0884059
31362|-76.951447|-12.161652
31363|-76.9505713|-12.1625076
31364|-76.9666617|-12.1569031
31365|-76.9675761|-12.1590477
31366|-76.967758|-12.159482
31367|-76.967941|-12.159918
31368|-76.9681044|-12.1603361
31369|-76.975807|-12.104791
91196|-77.0174303|-11.975203
74848|-76.939024|-12.1974661
74849|-76.938875|-12.1977097
19618|-76.9889361|-11.9795174
19619|-77.0009698|-11.9680289
74842|-76.9349533|-12.229897
74843|-76.9357894|-12.2304075
74840|-76.9402825|-12.2266971
74841|-76.9399762|-12.2272098
74846|-76.9334596|-12.2309138
74847|-76.9396669|-12.2277276
74844|-76.9332126|-12.2071315
74845|-76.932838|-12.2077334
12738|-77.11403|-12.0719963
12739|-77.1136257|-12.072145
33945|-76.843941|-12.293656
12730|-77.1156736|-12.0704921
12731|-77.115967|-12.0712841
12732|-77.1144143|-12.071855
12733|-77.1140937|-12.0709315
12734|-77.1139252|-12.0704821
12735|-77.113545|-12.069496
12736|-77.1133282|-12.0689571
12737|-77.1135208|-12.0706605
86087|-77.1142211|-11.8694788
86086|-77.0955913|-11.8824942
84818|-77.1344752|-11.8848477
84819|-77.1299748|-11.8924382
86083|-77.1170323|-11.8771146
86082|-77.1122578|-11.8753383
86081|-77.1124111|-11.8755387
86080|-77.1130722|-11.8670249
84812|-77.1304188|-11.8949983
84813|-77.1320394|-11.8844101
84810|-77.1283275|-11.8914761
84811|-77.1285145|-11.8911772
84816|-77.1348147|-11.8849198
84817|-77.1335059|-11.884811
84814|-77.1320094|-11.8851093
86088|-77.1154437|-11.8701792
51047|-76.9650478|-12.0635511
92784|-77.0553699|-12.0123888
35418|-76.9357384|-12.2249332
36439|-76.9599|-12.149764
73246|-76.9625646|-12.1865508
36438|-76.9601315|-12.1488264
46478|-76.7110104|-11.9425255
46479|-76.7107804|-11.9427412
46476|-76.711525|-11.9411363
46477|-76.7112299|-11.9422148
46474|-76.9923343|-12.1231361
46475|-76.7118291|-11.9399524
46472|-76.993116|-12.1238742
46473|-76.9927834|-12.12356
46470|-76.935418|-12.092592
46471|-76.934211|-12.09193
51046|-76.9870136|-12.0467021
33943|-76.9504147|-12.1825455
43534|-76.9743797|-12.1503164
43535|-76.9741244|-12.1494225
43536|-76.9738245|-12.1484056
43537|-76.9737023|-12.1479736
43530|-76.9552173|-12.1835699
43531|-76.9750622|-12.1526506
43532|-76.9748606|-12.1519996
43533|-76.9745815|-12.1510042
81367|-77.1706714|-11.8291481
81366|-77.1697374|-11.8292248
81365|-77.1527564|-11.8348206
81364|-77.1515721|-11.8341341
43538|-76.9734409|-12.1471018
43539|-76.973316|-12.1466761
81361|-77.150379|-11.8334526
81360|-77.1497174|-11.8330481
33940|-76.745608|-11.956415
36433|-76.714232|-11.938902
36432|-76.7136347|-11.9397121
81661|-77.1549433|-11.8299887
33941|-77.001106|-12.059453
41972|-76.959144|-12.0455287
41973|-76.9587943|-12.0453741
41970|-76.9600181|-12.045915
41971|-76.9595811|-12.0457219
41976|-76.7886079|-11.9739418
41977|-76.7881664|-11.9738676
41974|-76.9586647|-12.0453168
41975|-77.048432|-12.003203
41978|-76.7875606|-11.9738773
41979|-76.9793509|-12.1516834
13469|-77.0720728|-12.0653698
13468|-77.0723142|-12.0656499
90279|-77.0918266|-12.0589498
90278|-77.0920673|-12.0589251
13463|-77.0719829|-12.065026
13462|-77.0716721|-12.0646587
13461|-77.0700154|-12.0628733
13460|-77.0689319|-12.0621848
13467|-77.073648|-12.0661391
13466|-77.0737754|-12.0661475
13465|-77.073778|-12.0660371
13464|-77.0736496|-12.0660213
18206|-76.9913665|-12.0228341
93419|-77.0588376|-11.983245
37385|-77.0174291|-11.9977869
18204|-76.9918368|-12.0226993
